code;name
3130304002;Kapasitas Sedang (Alat Pengolahan Wax)
3130304003;Kapasitas Besar (Alat Pengolahan Wax)
3130304999;Alat Pengolahan Wax Lainnya
3130399999;Pengolahan Dan Pemurnian Lainnya
3130401001;Flowline
3130401002;Manifold
3130401003;Separation
3130401004;Gas Compression
3130401005;Crude Handling
3130401006;Condensate Handling
3130401007;Dehydration Unit
3130401008;Acid Gas Removal Unit
3130401009;Acid Gas Convertion Unit
3130401010;Liquefaction
3130401011;Produced Water Treatment
3130401012;Water Injection
3130401013;Chemical Injection
3130401014;Export System
3130401015;Venting And Flaring
3130401016;Allocation Meter
3130401017;Drain
3130401018;Pipeline
3130401019;Gas Dew Point System
3130401020;Service/Cooling System
3130401999;Other Main Processing Facilities
3130402001;Power Generation
3130402002;Power Distribution
3130402003;Waste Water Treatment
3130402004;Fuel Gas
3130402005;Instrument Air
3130402006;Instrument Gas
3130402007;Hydraulic System
3130402008;Steam Generation
3130402009;Hot Oil
3130402010;Waste Heat Boiler
3130402999;Other Utilities Facilities
3130403001;Platform
3130403002;Floating Storage Offloading (FSO)
3130403003;Floating Production Storage Offloading (FPSO)
3130403004;Mooring
3130403005;Oil Spill
3130403006;Umbilical
3130403007;Heating Ventilation Air Conditioning
3130403008;Fire Fighting System
3130403009;Water System
3130403010;Telecomunication System
3130403011;Fire And Gas Detection Tools
3130403012;Vibration Detection Tools
3130403013;Emergency Shutdown (ESD) System
3130403014;Floating Production Unit (FPU)
3130403999;Other Supporting Facilities
3130501001;Production Well
3130501002;Pump System Production Well
3130501003;Power Generation System Production Well
3130501004;Other Production Well Equipment
3130502001;Service Well
3130502002;Pump System Service Well
3130502003;Power Generation System Service Well
3130502004;Other Service Well Equipment
3130599001;Other-Type Well
3130599002;Pump System Other Well
3130599003;Power Generation System Other Well
3130599004;Other-Type Well Equipment
3140101001;Blow Out Presentor (Alat Bantu Eksplorasi Mekanik)
3140101002;Fishing
3140101999;Mekanik Lainnya (Alat Bantu Eksplorasi Mekanik)
3140102001;Mud Unit
3140102002;Comenting Unit
3140102003;Blow Out Presentor (Alat Bantu Eksplorasi Elektric)
3140102004;Mixer Oil
3140102999;Elektric Lainnya
3140199999;Alat Bantu Eksplorasi Lainnya
3140201001;Woll Servise/Woll Pulling Unit
3140201002;Aciditzing
3140201999;Perawatan Sumur Lainnya
3140202001;Perforating Unit
3140202002;Bottom Holesimpler
3140202003;Coring Unit
3140202999;Test Unit lainnya
3140299999;Alat Bantu Produksi Lainnya
3150101001;Radiasi Panas
3150101002;Radiasi Radioaktif
3150101003;Radiasi Medan Magnit
3150101999;Radiasi Lainnya
3150102001;Penutup Telinga
3150102999;Suara Lainnya
3150199999;Alat Deteksi Lainnya
3150201001;Baju Anti Panas
3150201002;Baju Anti Radiasi
3150201003;Wearpack
3150201004;Antigravity Suit (Anti-G Suit)
3150201999;Baju Pengaman Lainnya
3150202001;Masker Gas
3150202002;Masker Debu
3150202003;Masker Cahaya
3150202999;Masker Lainnya
3150203001;Tambang Dalam
3150203002;Tambang Terbuka
3150203003;Sipil
3150203004;Helmet
3150203999;Topi Kerja Lainnya
3150204001;Duduk
3150204002;Memanjat
3150204999;Sabuk Pengaman Lainnya
3150205001;Sepatu Lumpur
3150205002;Sepatu Tahan Tekanan
3150205003;Sepatu Anti Arus Listrik
3150205004;Sepatu Anti Licin
3150205005;Sepatu Boot
3150205999;Sepatu Lapangan Lainnya
3150299999;Alat Pelindung Lainnya
3150301001;Rescue Seat/Winch
3150301002;Rescue Jaring?harnes
3150301003;Parachute Barang
3150301004;Life Jacket
3150301005;Lifebuoy
3150301006;Inflatable Life Craft
3150301007;Sea Resque Kit
3150301008;Tree escape
3150301009;Chemical Light
3150301010;Nylon Rope
3150301011;Braiden Nylon Rope
3150301012;Carabiner Besar
3150301013;Bright Descender
3150301014;Carabiner Kecil
3150301015;Ranger Boots
3150301016;Carument Kuret
3150301017;Granulum Tang
3150301018;Pinset Bayonet (Alat Penolong)
3150301019;Cilojet Bayer
3150301020;Back Pack/Ransel
3150301021;Tandu
3150301999;Alat Penolong Lainnya
3150302001;Survival Pack
3150302002;Survival Kit
3150302003;Survival Pack Kit
3150302004;Sleeping Bag
3150302005;Tenda
3150302006;Fire Starter
3150302007;Alat Pendaki/Mountainering
3150302008;Emersion Suit
3150302009;Topi Pengaman
3150302010;Aqua Note
3150302011;Scuba
3150302012;Tenda Pleton (Alat Pendukung Pencarian)
3150302013;Tenda Sangga
3150302014;Tenda Pelampang
3150302015;Marine Detection
3150302016;Peralatan Outbond
3150302017;Thermal Imaging Camera
3150302018;Peralatan Life Detector
3150302019;Sarung Tangan
3150302020;Aitor
3150302999;Alat Pendukung Pencarian Lainnya
3150303001;Alat Selam Seet
3150303002;Wet Suit
3150303003;Mesh Bag
3150303004;Fins
3150303005;Snorkel
3150303006;Regulator
3150303007;Dept Pressure Gauge
3150303008;Masker
3150303009;Regulator Gauge
3150303010;Navy Knife
3150303011;Dive Boots
3150303012;Dive Cloves
3150303013;Under Water Light
3150303014;Deather Cloves
3150303015;Aqualung
3150303016;Compass Under Water
3150303017;Compressor Udara
3150303018;Typical Total Air DI Vebduration Table
3150303019;Portable Dept. Air
3150303020;Scuba Watch
3150303021;Alat Las Bawah Air
3150303022;Residual Nitrogen Tmes Slide Role
3150303023;ALAT KERJA BAWAH AIR
3150303024;Sabuk Pemberat (IST)
3150303025;Kapal 27 Kaki Boston Whaler 2004
3150303026;Tabung Udara dg K Valve (Luxfer AL 80 cft)
3150303027;Tabung Udara Tangki Cadangan (Bail Out) K Valve
3150303028;Pemberat Satu Kilo
3150303029;Fingerprint Kits
3150303030;Evidence Kits
3150303031;Pelampung Pribadi (PFD)
3150303032;PFD Kecil
3150303033;OHP 3 M
3150303034;IPOD 80 GB
3150303035;Back Pack and Miller Harnes U/Tabung Udara
3150303036;Tas, Peralatan (Oceanic)
3150303037;Sabuk Pengikat, Tabung Cadangan Kecil,/Bail Out (Scuba Pro Knight
3150303038;Alas, Tabung Udara Tangki 80 cft
3150303039;Burs Discs
3150303040;Kamera/Video dengan tempatnya U/ Bawah Air (Sea & Sea)
3150303041;Tas untuk Kamera Bawah Air
3150303042;Tas Laptop, Kedap Air Untuk Membawa Laptop
3150303043;Clip, Selang & Octopus
3150303044;Overhaul Compresor
3150303045;Komputer Selam ditempatkan pada Pergelangan Tangan
3150303046;Console dg SPG, Penunjuk Kedalaman dan Kompas dengan HP Hose
3150303047;Kateplak/Overall (dari Lokal)
3150303048;Skuter Penyelam (Sea Doo)
3150303049;Buku Catatan Penyelam, Dijilid dengan Entry untuk Minimum 50
3150303050;"Baju Dalam Dry Suite, Loong ""T"" dan Jhon (Whites MK 1)"
3150303051;Penutup Debu Untuk Regulator First Stage
3150303052;Tube Sinyal Darurat
3150303053;Bantal Filter, Cadangan untuk Kompresor Bauner
3150303054;Filter, Carbon 500 gr untuk Kompresor Bauner
3150303055;Sabuk Pengikat & Kepala untuk Sepatu Katak, Tusa
3150303056;Ban Pengikat Sepatu Katak, Jet
3150303057;Sepatu Katak, Baju Selam Kering / Dry Suite
3150303058;P3K, Advanced / Extended Care
3150303059;Senter, Under Water Kinetic
3150303060;Gauge Set dg SPG Penunjuk Kedalaman
3150303061;Guage, Intermediate Presure, IST
3150303062;Sarung Tangan (Tusa)
3150303063;Harness, Safty (NZ Safety)
3150303064;Alat Untuk Memasang Hose Protector
3150303065;Hose Protectors (Pelindung Selam)
3150303066;Selang 65 cm LP
3150303067;Selang 95 cm LP Ocy
3150303068;Selang AGA Tekanan Rendah
3150303069;Selang Power Inflator Tekanan Rendah
3150303070;Selang Tekanan Tinggi
3150303071;Pisau Selam Mata Pisau Bergigi
3150303072;Ban Pergelangan Tangan
3150303073;Tas Untuk Angkat Benda Dalam Air
3150303074;Sepatu Katak Baju Selam Basah (Wet Suite)
3150303075;Manifol Bail - Out Block (PCDS)
3150303076;Masker (Tusa Liberator)
3150303077;Masker Full Face AGA Whit Poseidon
3150303078;Masker Strap Cadangan
3150303079;Mouth Piece Dengan Cadangannya
3150303080;O-Ring Flaslight Underwater
3150303081;O-Ring Standard for DIN Connection
3150303082;O-Ring for HP Hose
3150303083;O-Ring for Standart LP Hose
3150303084;O-Ring for Standart Tank Neck
3150303085;O-Ring for Standart Tank Valve Face
3150303086;Gulungan Tali Penetrasi 45 M
3150303087;Power Inflator Untuk BCD Scuba Pro
3150303088;Regulator DIN Thread Protective Cap
3150303089;Regulator Set (Scuba Pro MK 17/R)
3150303090;Regulator Fist Stage Annual
3150303091;Pelumas Silikon 16 oz (Packet of 20)
3150303092;Spray Silikon 8 oz
3150303093;Slate Bawah Air (IST)
3150303094;Snorkel Keeper
3150303095;Swivel Universal HP
3150303096;Perkakas Scuba Pro Uni
3150303097;"Katup Tank ""K"""
3150303098;Stiker Tangki VIP
3150303099;Jam Tangan Penyelam
3150303100;Kepala Sabuk Pemberat
3150303101;Penjepit Sabuk Pemberat
3150303102;Sabuk Pemberat Roll Web Material
3150303103;Gauge 3 in 1 (Dept/Pressure/Compas)
3150303104;Driver below
3150303105;Tali jalan alumunium/finger spool reel
3150303106;Dive Com
3150303107;Neoprane hood balaclava
3150303999;Alat Las Bawah Air Lainnya
3150399999;Alat SAR Lainnya
3150401001;Automatic Message Switching Centre (AMSC)
3150401002;High Frequency -Single Side Band (HF-SSB)
3150401003;Teleprinter
3150401004;Direct Speech (DS)
3150401005;Sistem Transmisi (Radio Link, VSAT)
3150401006;Voice Switching Communication System (VSCS)
3150401007;VHF Data Link
3150401008;Integrated Remote Control and Monitoring System (IRCMS)
3150401009;Very High Frequency Air Ground Communication (VHF-A/G)
3150401010;Automatic Terminal Information Service (ATIS)
3150401011;High Frequency Air Ground Communication (HF-A/G)
3150401012;Voice Recorder
3150401013;Aeronautical Fixed Telecommunication Network (AFTN)
3150401014;Total Access Communication System (TACS)
3150401015;Intercommunication System Test Set
3150401999;Peralatan Fasilitas Komunikasi Penerbangan Lainnya
3150402001;Non Directional Beacon (NDB)
3150402002;Very High Frequency Omni Directional Range (VOR)
3150402003;Distance Measuring Equipmnet (DME)
3150402004;Instrument Landing System (ILS)
3150402005;Primary Surveillance Radar (PSR)
3150402006;Secondary Surveillance Radar/Monopulse Secondary Surveillance Ra
3150402007;Automatic Dependent Surveillance/ADS
3150402008;Controller Pilot Data Link Communication/CPDLC Processing
3150402009;Radar Data Processing System/RDPS
3150402010;Flight Data Processing System/FPDS
3150402011;Aeronautical Information System/AIS
3150402012;MILU Test Set
3150402013;CNI/CDU Test Set
3150402014;Rackmount Improved Avionics Intermediate Shop (R-IAIS)
3150402015;Ramp Test
3150402999;Peralatan Fasilitas Navigasi Dan Pengamatan Penerbangan Lainnya
3150403001;Runway Visual Range
3150403002;Approach Lightig System
3150403003;Precision Approach Path Indicator (PAPI) / Visual Approach Slope
3150403004;Runway Lead-in Lighting System/Runway Guard Light
3150403005;Runway Edge Light / Threshold Light/Runway End Light
3150403006;Runway Center Line Light / Taxiway Center Line Light /Touch Down
3150403007;Taxiway Edge Light / Turning Area Light
3150403008;Taxi Guidance Sign
3150403009;Constant Current Regulator (CCR)
3150403010;AFL Control Desk
3150403011;Wind Cone
3150403012;Aircraft Docking Guidance System (ADGS)
3150403999;Peralatan Fasilitas Bantu Pendaratan Lainnya
3150404001;X-Ray Inspection Machine
3150404002;Walk Through Metal Detector (WTMD)
3150404003;Public Address Branch Exchange (PABX)
3150404004;Closed Circuit Television (CCTV)
3150404005;Integrated Ground Communication System (IGCS)
3150404006;Flight Information Display System (FIDS)
3150404007;Public Address System
3150404008;Fire Alarm System
3150404009;Pilot Briefing System
3150404010;Tangga Pesawat
3150404999;Peralatan Fasilitas Bantu Pelayanan Dan Pengamanan Bandar Udara L
3150405001;Genset
3150405002;Automatic Transfer Switch (ATS) dan Automatic Change Oer Swi
3150405003;Power Control System
3150405004;Transmission and Distribution
3150405005;Integrated Lighting Protection
3150405006;Air Conditioning (AC)
3150405007;Traction Equipments (Elevator, Escalator, Conveyor, Garbarata)
3150405008;Airport Electrical Installation (Flood Light, Building / Road Lig
3150405009;Solar cell
3150405999;Peralatan Fasilitas Iistrik Bandar Udara Lainnya
3150406001;RF Field Strenght analyzer
3150406002;Power Meter untuk LF, HF, VHF, UHF
3150406003;Portable Spektrum Analizer
3150406004;Portable ILS Receiver and VOR Receiver
3150406005;Osciloscope 400 Mhz
3150406006;Air band VHF Transceiver
3150406007;DV meter with HV Probe
3150406008;Combine Test Piece (CTP)
3150406009;Object Test Piece (OTP)
3150406010;Digital Sound Level
3150406011;Digital Arrester Test
3150406012;Laser Beam Temperature Meter
3150406013;Earth Meter
3150406014;Digital LUX Meter + Acc
3150406015;ILS / VOR Analyzer
3150406016;Nav Analyzer
3150406017;Portable Nav Analyzer Receiver
3150406018;Airband Nav-com Transceiver
3150406019;GPS Survey
3150406020;GPS Mapper Counter
3150406021;Compass Magnetic
3150406022;SWR Measurement-L
3150406023;SWR Measurement-H
3150406024;Power Quality Analyzer-Plus Measurement
3150406025;Teropong Observasi
3150406026;Electronic Altimeter - Barometer
3150406027;Altimeter-Clinometer
3150406028;Clinometer-Compas
3150406029;Earth Resistance and installation Test for Multipurpose Measureme
3150406030;General Tester (Tester MPD, HUDMON & RDU)
3150406031;Audio Video Test Recorder (AVTR)
3150406032;Secondline Test Equipment RWR
3150406033;Electronic Counter Measure
3150406034;Aircraft Armament Electrical
3150406035;Analyzer Displacement Gyroscope
3150406036;Angle Of Attack Indicator
3150406037;Angle Position Indicator
3150406038;Fuel Quantity Test Set
3150406039;Fuel Flow Amplifier
3150406040;Flight Control System
3150406041;Air Data Computer (ADC) Test Set
3150406042;Attitude Indicator Test Set
3150406043;Pilot Display Unit Tester
3150406044;Radar Display Unit Tester
3150406045;Scoring System
3150406046;Radar Altimeter
3150406047;Engine Monitor Panel Test Set
3150406048;Avionic Test Equipment (ATE)
3150406999;Alat Ukur Peralatan Faslektrik Lainnya
3150499999;Alat Kerja Penerbangan Lainnya
3160101001;Aid Hearing
3160101002;Anatomi
3160101003;Alat Simulator Pendidikan
3160101004;Alat Simulator Tempur
3160101005;Simulator Gempa Bumi
3160101006;Sistem e-learning MKG
3160101007;Alat Peraga CPR
3160101999;Alat Peraga Pelatihan Lainnya
3160102001;Miniatur
3160102999;Alat Peraga Percontohan Lainnya
3160199999;Alat Peraga Pelatihan Dan Percontohan Lainnya
3170101001;Mexer Setller Extractor
3170101002;Packed Extraction
3170101003;Plate Extraction Colomm
3170101004;Pulset Plate Extraction Colomm
3170101005;Pulset Packed Extraction
3170101006;Rotary Disk Contector
3170101007;Centrifuge Extractor
3170101008;Spray Extraction Colomm
3170101999;Liquid-Liquid Contactor Equipment Lainnya
3170102001;Tumbler Mixer Without Internal Breaker
3170102002;Tumbler Mixer With Internal Breaker
3170102003;Stationary Shell Or Trough Mixer
3170102004;Impact Hammer Mill
3170102005;Impact Cage Mill
3170102006;Impact Attrition Mill
3170102999;Solid-Solid Mixing Equipment Lainnya
3170103001;Grizzy Screen
3170103002;Revolving Screen ( Trommel Screen )
3170103003;Mecanical Shaking Screen
3170103004;Vibrating Screen (Solid-solid Screening Equipment)
3170103005;Mechanically Vibrated Screen
3170103006;Electricaly Vibrated Screen
3170103007;Oscillating Screen
3170103008;Reciprocating Screen
3170103009;Gyratory Screen
3170103010;Sleve Shaker as Screen
3170103999;Solid-Solid Screening Equipment Lainnya
3170104001;Cone Type Classifior
3170104002;Liquid Cyclone Classifier
3170104003;Rake-Spiral Classifier
3170104004;Drag Classifier
3170104005;Bowl Classifier
3170104006;Hydroseparator
3170104007;Solid Bowl Centrifuge
3170104008;Countercurrent Classifion
3170104009;Hadraulic Classifier
3170104010;Magnetic Separator Wet
3170104011;Magnetic Separator Dry
3170104012;Electrostatic Classifier
3170104013;Floatation Machine
3170104999;Solid-Solid Classifier Lainnya
3170105001;Mixing Vessel With Impeller Agitator
3170105002;Mixing Vessel With Air Agitator
3170105003;Mixing Vessel With External Pump
3170105004;Change - Chan Viscous Mixing Vessel
3170105005;Helcal Ribbon Mixing Vessel
3170105006;Continuous Single Screw Extruder
3170105007;Continuous Twin Crew Mixer
3170105999;Solid Liquid Mixing Equipment Lainnya
3170106001;Mixed Suspension Crystallizer
3170106002;Forced Circulation Evaporative Crystallizer
3170106003;Magma Crystallizer
3170106004;Draf Tube Crystallizer
3170106005;Surface Cooled Crystallizer
3170106006;Direct Contact Refrigerating Crystallizer
3170106007;Agitated Tank Crystallizer
3170106999;Solid Liquid Crystallization Equipment Lainnya
3170107001;Fixed Bed Ion Exchange Column
3170107002;Mixed Bed Ion Exchange Column
3170107003;Fludized Bed Ion Exchange Equipment
3170107004;Demineratilized Cooling WS
3170107005;Fixed Bed Adsorption Column
3170107006;Mixer Settler Type Adsorption Equipment
3170107999;Ion Exchange Absortion Equipment Lainnya
3170108001;Bacth Percolator
3170108002;Continuous Perculator
3170108003;Continuous Dispersed Solid Leaching Contactor
3170108004;Screw - Conveyor Leaching Contactor
3170108005;Air Mixing Leaching Ressel/Pachuca
3170108006;Degreasing Bath
3170108007;Leaching Equipment
3170108008;Ultrasonic Pallet
3170108009;Ultrasonic Cleaning
3170108010;Alat Uji Pelucutan
3170108999;Leaching Equipment Lainnya
3170109001;Continuous Thickener
3170109002;Circular Clarifier
3170109003;Reactor Clarifier
3170109999;Gravity Sedimentation Equipment Lainnya
3170110001;Cake Filter
3170110002;Gravity ( Hydrostatic Headh ) Filter
3170110003;Batch Filter Press
3170110004;Continuous Rotary Filter Press
3170110005;Batch Vacuum Filter
3170110006;Rotary Drum Vacuum Filter
3170110007;Continuous Disk Vacuum Filter
3170110008;Horizontal Continuous Vacuum Filter
3170110009;Horizontal Belt Filter
3170110010;Centrifugal Filter
3170110999;Solid Liquid Filtering Equipment Lainnya
3170111001;Batch Laboratory Centrifuge
3170111002;Tubular - Bowl Centrifuge
3170111003;Multichamber Centrifuge
3170111004;Disk Centrifuge
3170111005;Continuous Decanter Centrifuge
3170111006;Basket Centrifuge
3170111007;Graduate Centrifuge
3170111999;Centrifuge For Solid Liquid Lainnya
3170112001;Bacth Press
3170112002;Continuous Press
3170112999;Liquid From Solid Expelling (Expressor)-Equipment Lainnya
3170113001;Batch Trought Circulation Dryer
3170113002;Batch Tray Compartment Dryer
3170113003;Batch Fluid Bet Dryer
3170113004;Batch Agigated Dryer
3170113005;Batch Freeze Dryer
3170113006;Batch Vacuum Rotary Dryer
3170113007;Batch Vacuum Try Dryer
3170113008;Continuous Tray Dryer
3170113009;Continuous Sheeting Dryer
3170113010;Pneomatic Conveying Dryer
3170113011;Rotary Dryer Continuous
3170113012;Spray Dryer Continuous
3170113013;Continuous Trough Circulation Dryer
3170113014;Continuous Tunnel Dryer
3170113015;Continuous Fluid Bed Dryer
3170113016;Cylender Continuous
3170113017;Drum Dryer Continuous
3170113018;Screw Conveyer Dryer Continuous
3170113019;Continuous Steam-Tube Rotary Dryer
3170113020;Continuous Vibrating Tray Dryer
3170113021;Continuous Belt Dryer
3170113022;Rotary Kiln
3170113023;Heat Gun Dryer (Hair Dryer)
3170113999;Gas-Solid Drying Equipment Lainnya
3170114001;Fluidized Solid-Solid Mixer
3170114002;Fluidized Bed Gas Mixer
3170114003;Fluidized Bed Annealling Furnace
3170114004;Fluidized Bed Catalytic Reactor
3170114005;Fluidized Bed Non Catalytic Reactor
3170114999;Gas - Solid Fluidised Bed Equipment Lainnya
3170115001;Gravity Settling Chamber
3170115002;Impingement Separator
3170115003;Cyclone Separator
3170115004;Mechanical Centrifugal Dust Separator
3170115005;Beg Filter
3170115006;Dust/Mist Scrubber Spray Type
3170115007;Dust/Mist Scrubber Cyclone Type
3170115008;Air Filter Viscous
3170115009;Air Filter Dry
3170115010;Air Filter Automatically Ragenrated
3170115011;Electrostauc Precipitator
3170115999;Gas - Solid Separation Equipment Lainnya
3170116001;Plate Distillation Column
3170116002;Packed Distillation Column
3170116999;Gas - Liquid Distillation Equipment Lainnya
3170117001;Plate Absorption Column
3170117002;Packed Absorption Column
3170117003;Spray Absorption Column
3170117004;Watted Wall Absorption Column
3170117005;Aerator
3170117006;Mist Separator / Eliminator
3170117999;Gas - Liquid Separition Equipment Lainnya
3170118001;Gas Diffusion Isotope Separator
3170118002;Thermal Diffusion Isotope Separator
3170118003;Centrifuge Isotope Separator
3170118004;Mess Diffusion Isotope Separator
3170118005;Laser Isotope Separator
3170118006;Xe Despencing Manifold Syst
3170118007;Xe Lushing Manifold
3170118999;Isotope Separation Equipment Lainnya
3170119001;Centrifugal Pump
3170119002;Prpeler & Turbine Pump
3170119003;Positive Displacement Pump
3170119004;Jet Pump
3170119005;Electro Magnetic Pump
3170119006;Vacuum Diffusion Pump
3170119007;Rotary Vacuum Pump
3170119008;Centrivugal Vacuum Pump
3170119009;Reciprocating Vacuum Pump
3170119010;Air Lift Pump
3170119011;Diaphragm Vacuum Pump
3170119012;Diaphragm Air Pump
3170119013;Submersible Pump
3170119014;Target Vacuum Target Holder
3170119015;Fan
3170119016;Centrifugal And Axial Compressor
3170119017;Rotary Compressor
3170119018;Reciprocating Compressor
3170119019;Blower
3170119020;Diaphragm Compresor
3170119021;Peristatic Pump
3170119022;Steam Jet Ejector
3170119023;Water Jet Ejector
3170119024;Cage Washer
3170119025;Dish Washer
3170119026;Stirer
3170119027;Label Storage Cabinet
3170119028;Pompa Sand Piper (Transport And Storage Equipment For Liquid)
3170119029;Atmosferic Tank For Liquid W/WO Stirer
3170119030;Pressure Tank For Liquid /Dewar
3170119031;Gas Holder
3170119032;Gas Pressure Vessel
3170119034;Crygenic Storage Equipment
3170119035;Tank Car
3170119036;Tank Truck
3170119037;Portable Tank
3170119038;Drum
3170119039;Barrel
3170119040;Can
3170119041;Carboy
3170119042;Container Ship
3170119043;Tanker
3170119044;Geared Pump+Assesoris
3170119999;Transport And Storage Equipment For Liquid Lainnya
3170120001;Screw Conveyor (Solid Material Handling Equipment)
3170120002;Belt Conveyor (Solid Material Handling Equipment)
3170120003;Bicket Elsyator
3170120004;Vibrating/Oscilating Conveyor
3170120005;Coxinous Flow Conveyor
3170120006;Pneumatic Conveyor
3170120007;Storage Pile
3170120008;Bin
3170120009;Silo
3170120010;Hopper
3170120011;Screw Feeder
3170120012;Belt/Apron Feeder
3170120013;Star Feeder
3170120014;Automatic Weighing Equipment
3170120015;Batch Weighing Equipment
3170120016;Continuous Weighing Equipment
3170120017;Pallet
3170120018;Bulk Container
3170120019;Bopper Truck
3170120020;Bopper Trailer
3170120021;Handling Hood
3170120022;Alat Pemotong Stringe (Solid Material Handling Equipment)
3170120023;Electric Screw Driver
3170120024;Staple Gun (Solid Material Handling Equipment)
3170120025;Box Sealing Dispencer
3170120026;Dispencer & Control
3170120999;Solid Material Handling Equipment Lainnya
3170121001;Jaw Crusher
3170121002;Dryrotary Crusher
3170121003;Heavy Duty Crusher
3170121004;Roll Crusher
3170121005;Dry Pan-Chaser Mill
3170121006;Shredder
3170121007;Rotary Cutter And Dicer
3170121008;Media (Ball Rod Pebble)Mill
3170121009;Vibrating(Up) Mill
3170121010;Alat Pemotong Stringe (Size Reduction Size Balargement Equipment)
3170121011;Electric Screw Driver
3170121012;Staple Gun (Size Reduction Size Balargement Equipment)
3170121013;Box Sealing Dispenser
3170121014;Dispenser & Control
3170121015;Drum Agglomerator
3170121016;Tumbling Agglomerator
3170121017;Prilling Tower
3170121018;Traveling Gate Sintering Machine
3170121019;Mortar Chrusher Grinder
3170121020;Stearing Machine
3170121021;Elementary Mill
3170121022;Mortar Crusher Grinder
3170121023;Flomentary Mill
3170121999;Size Reduction Size Balargement Equipment Lainnya
3170122001;Underfeed Stoker
3170122002;Crossfeet Stoker
3170122003;Overfeed Stoker
3170122004;Fluidzed Bed Combustor
3170122005;Heat Seater
3170122006;Liquid Fuel Vaporizing Bumer
3170122007;Liquid Fuel Atomizing
3170122008;Gaseous Fuel Preemix Bumer
3170122009;Gaseous Fuel Nozzle Bumer
3170122010;Under Vacuum Dryer (Heat Generating Equipment)
3170122011;Resistance Heating Furnace
3170122012;Induction Furnace (Heat Generating Equipment)
3170122013;Dielectric Heating Furnace
3170122014;Microwave Heater
3170122015;Electric Are (Plasma) Furnace
3170122016;Air Circulation Resistance Furnace
3170122017;Direct-Fired Liquid Heater
3170122018;Direct-Fired Solid Heater
3170122019;Direct-Fired Chemical Reactor
3170122020;Indirect-Fired Vaporizer
3170122021;Fire Tube Steam Boiler
3170122022;Water Tube Steam Boiler
3170122023;Electrically Heated Boiler/Steam Generator
3170122024;Incinerator (Heat Generating Equipment)
3170122025;Macnetic Force War
3170122026;Sintering Furuace
3170122027;Pellet Drying & Element
3170122028;Graphic Coated Sheat
3170122029;Wendeatic Unit
3170122030;Auto Clave Unit
3170122031;Welding Machine
3170122999;Heat Generating Equipment Lainnya
3170123001;Fized Tube Shell Tube HE
3170123002;U- Tube Shell Tube HE
3170123003;Floating Heat Shell Tube HE
3170123004;Bayonet Tube Tube HE
3170123005;Spiral Tube Sell Tube HE
3170123006;Falling Film Shell Tube HE
3170123007;Bent Tube Shell Tube HE
3170123008;Doble Pipe HE
3170123009;Plate Type HE
3170123010;Air Cooled HE
3170123011;Colled Tank
3170123012;Ectemally Colled Tank
3170123013;Jackete Vessel
3170123014;Voeced Circulaton Evaporator
3170123015;Proppeller Calandria Evaporator
3170123016;Natural Circulation Evaporator
3170123017;Horizontal Tube Evaporator
3170123018;Mechanical Draft Cooling Tower
3170123019;Atmosferic Cooling Tower
3170123020;Natural Draft Cooling Tower
3170123021;Spray Pond
3170123022;Cooling Pond
3170123023;Repregeration Machine
3170123999;Heat Transfer Equipment Lainnya
3170124001;Rolling Machine
3170124002;Rolling Leveler Machine
3170124003;Brushing Machine
3170124004;Polishing Machine/Mesin Poles
3170124005;Milling Machine (Mechanical Proces)
3170124006;Powder Press Machine
3170124007;Puching Machine
3170124008;Scissoring Machine
3170124009;Number Stemping Machine
3170124010;Roll Swaning Machine
3170124011;Drilling Machine
3170124012;Engrawing Machine
3170124013;Tuming Lathe (Centre Cambling)
3170124014;Disc Cutting Machine
3170124015;Lever Shear
3170124016;Parallel Shear
3170124017;Rotary Saw
3170124018;Fue Element Machining Equipment
3170124019;Sand Blasting Machine
3170124020;Beryllium Coating Equipment
3170124021;Shearing Machine
3170124022;Brazing Unit
3170124023;Centerlees Grindung Machine
3170124024;Scoabling Lathe
3170124025;Press
3170124026;Survace Grinder
3170124027;Drum Elivator
3170124028;Diel Grinding Machine
3170124029;Equipt For Changing Furace Sin
3170124030;Elektromagnetic Agit
3170124031;Testrollmachine
3170124032;Flow Index Machine
3170124033;Driving Machine
3170124034;Oil and Gas Drilling Equipment
3170124999;Mechanical Proces Lainnya
3170125001;Slap Reaktor
3170125002;Chilindical Reactor
3170125003;Tubular Reactor
3170125004;Parallepiped Reactor
3170125005;Spherical Reactor
3170125999;Chemical Reaktion Equipment Lainnya
3170199001;Compressed Natural Gas (CNG) Conversion Kit
3170199999;Unit Peralatan Proses/Produksi Lainnya
3180101001;Traffic Light
3180101002;Signal Kereta Api
3180101999;Rambu Bersuar Lainnya
3180102001;Rambu Jalan
3180102002;Rambu Papan Tambahan
3180102003;Rambu Cermin
3180102004;Rambu Jembatan
3180102005;Rambu Tanda Ling Delimeter
3180102006;Rambu-rambu Larangan
3180102007;Rambu-rambu Wajib
3180102008;Rambu-rambu Peringatan
3180102009;Rambu-rambu Petunjuk/Penuntun
3180102010;Paku Jalan
3180102011;Guardrail
3180102012;Pagar Jalan dan Taman
3180102013;Traffic Cone
3180102999;Rambu Tidak Bersuar Lainnya
3180199999;Rambu-Rambu Lalu Lintas Darat Lainnya
3180201001;Medium Intensity
3180201002;High Intensity
3180201003;Taxi Way Light
